time(s),ch0(V),ch1(V),ch2(V),ch3(V)
1.8002,2.19268799,,,
1.8004,2.19299316,,,
1.8006,2.19299316,,,
1.8008,2.19299316,,,
1.801,2.19299316,,,
1.8012,2.19299316,,,
1.8014,2.19299316,,,
1.8016,2.19299316,,,
1.8018,2.19299316,,,
1.802,2.19268799,,,
1.8022,2.19299316,,,
1.8024,2.19299316,,,
1.8026,2.19299316,,,
1.8028,2.19268799,,,
1.803,2.19299316,,,
1.8032,2.19299316,,,
1.8034,2.19299316,,,
1.8036,2.19299316,,,
1.8038,2.19268799,,,
1.804,2.19299316,,,
1.8042,2.19299316,,,
1.8044,2.19299316,,,
1.8046,2.19299316,,,
1.8048,2.19299316,,,
1.805,2.19268799,,,
1.8052,2.19268799,,,
1.8054,2.19299316,,,
1.8056,2.19268799,,,
1.8058,2.19299316,,,
1.806,2.19268799,,,
1.8062,2.19299316,,,
1.8064,2.19268799,,,
1.8066,2.19268799,,,
1.8068,2.19299316,,,
1.807,2.19268799,,,
1.8072,2.19299316,,,
1.8074,2.19268799,,,
1.8076,2.19268799,,,
1.8078,2.19268799,,,
1.808,2.19299316,,,
1.8082,2.19268799,,,
1.8084,2.19299316,,,
1.8086,2.19299316,,,
1.8088,2.19299316,,,
1.809,2.19299316,,,
1.8092,2.19268799,,,
1.8094,2.19299316,,,
1.8096,2.19299316,,,
1.8098,2.19268799,,,
1.81,2.19299316,,,
1.8102,2.19268799,,,
1.8104,2.19299316,,,
1.8106,2.19299316,,,
1.8108,2.19299316,,,
1.811,2.19299316,,,
1.8112,2.19299316,,,
1.8114,2.19299316,,,
1.8116,2.19299316,,,
1.8118,2.19268799,,,
1.812,2.19299316,,,
1.8122,2.19299316,,,
1.8124,2.19299316,,,
1.8126,2.19299316,,,
1.8128,2.19268799,,,
1.813,2.19299316,,,
1.8132,2.19299316,,,
1.8134,2.19299316,,,
1.8136,2.19299316,,,
1.8138,2.19299316,,,
1.814,2.19299316,,,
1.8142,2.19299316,,,
1.8144,2.19268799,,,
1.8146,2.19299316,,,
1.8148,2.19299316,,,
1.815,2.19268799,,,
1.8152,2.19299316,,,
1.8154,2.19268799,,,
1.8156,2.19299316,,,
1.8158,2.19299316,,,
1.816,2.19299316,,,
1.8162,2.19268799,,,
1.8164,2.19299316,,,
1.8166,2.19299316,,,
1.8168,2.19299316,,,
1.817,2.19268799,,,
1.8172,2.19299316,,,
1.8174,2.19299316,,,
1.8176,2.19299316,,,
1.8178,2.19299316,,,
1.818,2.19299316,,,
1.8182,2.19299316,,,
1.8184,2.19299316,,,
1.8186,2.19299316,,,
1.8188,2.19299316,,,
1.819,2.19299316,,,
1.8192,2.19299316,,,
1.8194,2.19299316,,,
1.8196,2.19299316,,,
1.8198,2.19299316,,,
1.82,2.19268799,,,
1.8202,2.19299316,,,
1.8204,2.19268799,,,
1.8206,2.19299316,,,
1.8208,2.19299316,,,
1.821,2.19299316,,,
1.8212,2.19299316,,,
1.8214,2.19299316,,,
1.8216,2.19299316,,,
1.8218,2.19268799,,,
1.822,2.19268799,,,
1.8222,2.19299316,,,
1.8224,2.19299316,,,
1.8226,2.19268799,,,
1.8228,2.19299316,,,
1.823,2.19268799,,,
1.8232,2.19299316,,,
1.8234,2.19299316,,,
1.8236,2.19299316,,,
1.8238,2.19268799,,,
1.824,2.19268799,,,
1.8242,2.19299316,,,
1.8244,2.19299316,,,
1.8246,2.19299316,,,
1.8248,2.19299316,,,
1.825,2.19268799,,,
1.8252,2.19268799,,,
1.8254,2.19299316,,,
1.8256,2.19268799,,,
1.8258,2.19268799,,,
1.826,2.19299316,,,
1.8262,2.19299316,,,
1.8264,2.19299316,,,
1.8266,2.19299316,,,
1.8268,2.19299316,,,
1.827,2.19299316,,,
1.8272,2.19299316,,,
1.8274,2.19299316,,,
1.8276,2.19299316,,,
1.8278,2.19268799,,,
1.828,2.19299316,,,
1.8282,2.19299316,,,
1.8284,2.19299316,,,
1.8286,2.19299316,,,
1.8288,2.19299316,,,
1.829,2.19299316,,,
1.8292,2.19268799,,,
1.8294,2.19268799,,,
1.8296,2.19299316,,,
1.8298,2.19299316,,,
1.83,2.19299316,,,
1.8302,2.19268799,,,
1.8304,2.19299316,,,
1.8306,2.19299316,,,
1.8308,2.19299316,,,
1.831,2.19299316,,,
1.8312,2.19299316,,,
1.8314,2.19299316,,,
1.8316,2.19299316,,,
1.8318,2.19299316,,,
1.832,2.19268799,,,
1.8322,2.19299316,,,
1.8324,2.19299316,,,
1.8326,2.19299316,,,
1.8328,2.19268799,,,
1.833,2.19268799,,,
1.8332,2.19299316,,,
1.8334,2.19299316,,,
1.8336,2.19299316,,,
1.8338,2.19299316,,,
1.834,2.19299316,,,
1.8342,2.19299316,,,
1.8344,2.19268799,,,
1.8346,2.19268799,,,
1.8348,2.19268799,,,
1.835,2.19268799,,,
1.8352,2.19299316,,,
1.8354,2.19268799,,,
1.8356,2.19299316,,,
1.8358,2.19299316,,,
1.836,2.19299316,,,
1.8362,2.19299316,,,
1.8364,2.19268799,,,
1.8366,2.19268799,,,
1.8368,2.19299316,,,
1.837,2.19299316,,,
1.8372,2.19299316,,,
1.8374,2.19299316,,,
1.8376,2.19299316,,,
1.8378,2.19299316,,,
1.838,2.19299316,,,
1.8382,2.19268799,,,
1.8384,2.19299316,,,
1.8386,2.19299316,,,
1.8388,2.19299316,,,
1.839,2.19299316,,,
1.8392,2.19299316,,,
1.8394,2.19268799,,,
1.8396,2.19299316,,,
1.8398,2.19299316,,,
1.84,2.19268799,,,
1.8402,2.19268799,,,
1.8404,2.19299316,,,
1.8406,2.19299316,,,
1.8408,2.19299316,,,
1.841,2.19268799,,,
1.8412,2.19299316,,,
1.8414,2.19299316,,,
1.8416,2.19299316,,,
1.8418,2.19299316,,,
1.842,2.19299316,,,
1.8422,2.19299316,,,
1.8424,2.19299316,,,
1.8426,2.19268799,,,
1.8428,2.19299316,,,
1.843,2.19299316,,,
1.8432,2.19299316,,,
1.8434,2.19268799,,,
1.8436,2.19299316,,,
1.8438,2.19299316,,,
1.844,2.19299316,,,
1.8442,2.19268799,,,
1.8444,2.19299316,,,
1.8446,2.19268799,,,
1.8448,2.19299316,,,
1.845,2.19268799,,,
1.8452,2.19299316,,,
1.8454,2.19299316,,,
1.8456,2.19299316,,,
1.8458,2.19299316,,,
1.846,2.19299316,,,
1.8462,2.19268799,,,
1.8464,2.19299316,,,
1.8466,2.19299316,,,
1.8468,2.19299316,,,
1.847,2.19299316,,,
1.8472,2.19299316,,,
1.8474,2.19299316,,,
1.8476,2.19299316,,,
1.8478,2.19299316,,,
1.848,2.19299316,,,
1.8482,2.19299316,,,
1.8484,2.19299316,,,
1.8486,2.19299316,,,
1.8488,2.19299316,,,
1.849,2.19299316,,,
1.8492,2.19299316,,,
1.8494,2.19299316,,,
1.8496,2.19299316,,,
1.8498,2.19268799,,,
1.85,2.19299316,,,
1.8502,2.19299316,,,
1.8504,2.19299316,,,
1.8506,2.19268799,,,
1.8508,2.19268799,,,
1.851,2.19299316,,,
1.8512,2.19299316,,,
1.8514,2.19299316,,,
1.8516,2.19299316,,,
1.8518,2.19299316,,,
1.852,2.19268799,,,
1.8522,2.19299316,,,
1.8524,2.19299316,,,
1.8526,2.19299316,,,
1.8528,2.19299316,,,
1.853,2.19299316,,,
1.8532,2.19299316,,,
1.8534,2.19299316,,,
1.8536,2.19268799,,,
1.8538,2.19299316,,,
1.854,2.19299316,,,
1.8542,2.19299316,,,
1.8544,2.19299316,,,
1.8546,2.19299316,,,
1.8548,2.19268799,,,
1.855,2.19268799,,,
1.8552,2.19268799,,,
1.8554,2.19299316,,,
1.8556,2.19268799,,,
1.8558,2.19268799,,,
1.856,2.19299316,,,
1.8562,2.19299316,,,
1.8564,2.19329834,,,
1.8566,2.19268799,,,
1.8568,2.19299316,,,
1.857,2.19299316,,,
1.8572,2.19299316,,,
1.8574,2.19268799,,,
1.8576,2.19299316,,,
1.8578,2.19299316,,,
1.858,2.19299316,,,
1.8582,2.19268799,,,
1.8584,2.19299316,,,
1.8586,2.19299316,,,
1.8588,2.19299316,,,
1.859,2.19299316,,,
1.8592,2.19299316,,,
1.8594,2.19299316,,,
1.8596,2.19299316,,,
1.8598,2.19299316,,,
1.86,2.19299316,,,
1.8602,2.19299316,,,
1.8604,2.19299316,,,
1.8606,2.19299316,,,
1.8608,2.19299316,,,
1.861,2.19299316,,,
1.8612,2.19299316,,,
1.8614,2.19299316,,,
1.8616,2.19268799,,,
1.8618,2.19268799,,,
1.862,2.19299316,,,
1.8622,2.19299316,,,
1.8624,2.19299316,,,
1.8626,2.19299316,,,
1.8628,2.19268799,,,
1.863,2.19268799,,,
1.8632,2.19299316,,,
1.8634,2.19268799,,,
1.8636,2.19268799,,,
1.8638,2.19299316,,,
1.864,2.19299316,,,
1.8642,2.19268799,,,
1.8644,2.19299316,,,
1.8646,2.19299316,,,
1.8648,2.19299316,,,
1.865,2.19299316,,,
1.8652,2.19299316,,,
1.8654,2.19268799,,,
1.8656,2.19299316,,,
1.8658,2.19299316,,,
1.866,2.19299316,,,
1.8662,2.19299316,,,
1.8664,2.19299316,,,
1.8666,2.19299316,,,
1.8668,2.19299316,,,
1.867,2.19268799,,,
1.8672,2.19299316,,,
1.8674,2.19299316,,,
1.8676,2.19299316,,,
1.8678,2.19268799,,,
1.868,2.19268799,,,
1.8682,2.19299316,,,
1.8684,2.19299316,,,
1.8686,2.19268799,,,
1.8688,2.19299316,,,
1.869,2.19299316,,,
1.8692,2.19299316,,,
1.8694,2.19268799,,,
1.8696,2.19268799,,,
1.8698,2.19299316,,,
1.87,2.19299316,,,
1.8702,2.19268799,,,
1.8704,2.19268799,,,
1.8706,2.19299316,,,
1.8708,2.19268799,,,
1.871,2.19299316,,,
1.8712,2.19268799,,,
1.8714,2.19299316,,,
1.8716,2.19268799,,,
1.8718,2.19299316,,,
1.872,2.19299316,,,
1.8722,2.19299316,,,
1.8724,2.19299316,,,
1.8726,2.19268799,,,
1.8728,2.19299316,,,
1.873,2.19268799,,,
1.8732,2.19268799,,,
1.8734,2.19299316,,,
1.8736,2.19299316,,,
1.8738,2.19299316,,,
1.874,2.19268799,,,
1.8742,2.19299316,,,
1.8744,2.19299316,,,
1.8746,2.19299316,,,
1.8748,2.19268799,,,
1.875,2.19299316,,,
1.8752,2.19299316,,,
1.8754,2.19299316,,,
1.8756,2.19299316,,,
1.8758,2.19268799,,,
1.876,2.19299316,,,
1.8762,2.19299316,,,
1.8764,2.19299316,,,
1.8766,2.19299316,,,
1.8768,2.19268799,,,
1.877,2.19299316,,,
1.8772,2.19299316,,,
1.8774,2.19299316,,,
1.8776,2.19268799,,,
1.8778,2.19299316,,,
1.878,2.19299316,,,
1.8782,2.19299316,,,
1.8784,2.19299316,,,
1.8786,2.19299316,,,
1.8788,2.19299316,,,
1.879,2.19299316,,,
1.8792,2.19299316,,,
1.8794,2.19299316,,,
1.8796,2.19268799,,,
1.8798,2.19299316,,,
1.88,2.19268799,,,
1.8802,2.19299316,,,
1.8804,2.19268799,,,
1.8806,2.19268799,,,
1.8808,2.19299316,,,
1.881,2.19299316,,,
1.8812,2.19268799,,,
1.8814,2.19268799,,,
1.8816,2.19299316,,,
1.8818,2.19299316,,,
1.882,2.19299316,,,
1.8822,2.19299316,,,
1.8824,2.19268799,,,
1.8826,2.19299316,,,
1.8828,2.19268799,,,
1.883,2.19299316,,,
1.8832,2.19268799,,,
1.8834,2.19299316,,,
1.8836,2.19299316,,,
1.8838,2.19299316,,,
1.884,2.19268799,,,
1.8842,2.19268799,,,
1.8844,2.19299316,,,
1.8846,2.19299316,,,
1.8848,2.19268799,,,
1.885,2.19268799,,,
1.8852,2.19299316,,,
1.8854,2.19268799,,,
1.8856,2.19299316,,,
1.8858,2.19299316,,,
1.886,2.19299316,,,
1.8862,2.19299316,,,
1.8864,2.19299316,,,
1.8866,2.19299316,,,
1.8868,2.19268799,,,
1.887,2.19299316,,,
1.8872,2.19268799,,,
1.8874,2.19299316,,,
1.8876,2.19299316,,,
1.8878,2.19268799,,,
1.888,2.19299316,,,
1.8882,2.19299316,,,
1.8884,2.19299316,,,
1.8886,2.19299316,,,
1.8888,2.19299316,,,
1.889,2.19299316,,,
1.8892,2.19299316,,,
1.8894,2.19299316,,,
1.8896,2.19299316,,,
1.8898,2.19268799,,,
1.89,2.19268799,,,
1.8902,2.19299316,,,
1.8904,2.19299316,,,
1.8906,2.19268799,,,
1.8908,2.19299316,,,
1.891,2.19299316,,,
1.8912,2.19299316,,,
1.8914,2.19299316,,,
1.8916,2.19299316,,,
1.8918,2.19299316,,,
1.892,2.19299316,,,
1.8922,2.19299316,,,
1.8924,2.19299316,,,
1.8926,2.19299316,,,
1.8928,2.19268799,,,
1.893,2.19299316,,,
1.8932,2.19299316,,,
1.8934,2.19299316,,,
1.8936,2.19299316,,,
1.8938,2.19299316,,,
1.894,2.19299316,,,
1.8942,2.19299316,,,
1.8944,2.19299316,,,
1.8946,2.19299316,,,
1.8948,2.19299316,,,
1.895,2.19268799,,,
1.8952,2.19299316,,,
1.8954,2.19299316,,,
1.8956,2.19299316,,,
1.8958,2.19299316,,,
1.896,2.19299316,,,
1.8962,2.19299316,,,
1.8964,2.19299316,,,
1.8966,2.19299316,,,
1.8968,2.19299316,,,
1.897,2.19299316,,,
1.8972,2.19299316,,,
1.8974,2.19299316,,,
1.8976,2.19299316,,,
1.8978,2.19299316,,,
1.898,2.19299316,,,
1.8982,2.19268799,,,
1.8984,2.19268799,,,
1.8986,2.19299316,,,
1.8988,2.19299316,,,
1.899,2.19299316,,,
1.8992,2.19268799,,,
1.8994,2.19299316,,,
1.8996,2.19268799,,,
1.8998,2.19299316,,,
1.9,2.19268799,,,
1.9002,2.19299316,,,
1.9004,2.19299316,,,
1.9006,2.19268799,,,
1.9008,2.19268799,,,
1.901,2.19299316,,,
1.9012,2.19299316,,,
1.9014,2.19299316,,,
1.9016,2.19299316,,,
1.9018,2.19299316,,,
1.902,2.19299316,,,
1.9022,2.19299316,,,
1.9024,2.19268799,,,
1.9026,2.19268799,,,
1.9028,2.19268799,,,
1.903,2.19299316,,,
1.9032,2.19299316,,,
1.9034,2.19299316,,,
1.9036,2.19299316,,,
1.9038,2.19299316,,,
1.904,2.19299316,,,
1.9042,2.19299316,,,
1.9044,2.19268799,,,
1.9046,2.19268799,,,
1.9048,2.19268799,,,
1.905,2.19299316,,,
1.9052,2.19268799,,,
1.9054,2.19268799,,,
1.9056,2.19299316,,,
1.9058,2.19299316,,,
1.906,2.19299316,,,
1.9062,2.19299316,,,
1.9064,2.19299316,,,
1.9066,2.19299316,,,
1.9068,2.19299316,,,
1.907,2.19268799,,,
1.9072,2.19299316,,,
1.9074,2.19268799,,,
1.9076,2.19299316,,,
1.9078,2.19299316,,,
1.908,2.19299316,,,
1.9082,2.19299316,,,
1.9084,2.19299316,,,
1.9086,2.19268799,,,
1.9088,2.19299316,,,
1.909,2.19268799,,,
1.9092,2.19268799,,,
1.9094,2.19268799,,,
1.9096,2.19299316,,,
1.9098,2.19299316,,,
1.91,2.19268799,,,
1.9102,2.19268799,,,
1.9104,2.19299316,,,
1.9106,2.19299316,,,
1.9108,2.19299316,,,
1.911,2.19299316,,,
1.9112,2.19299316,,,
1.9114,2.19299316,,,
1.9116,2.19299316,,,
1.9118,2.19299316,,,
1.912,2.19299316,,,
1.9122,2.19268799,,,
1.9124,2.19299316,,,
1.9126,2.19299316,,,
1.9128,2.19299316,,,
1.913,2.19299316,,,
1.9132,2.19299316,,,
1.9134,2.19329834,,,
1.9136,2.19299316,,,
1.9138,2.19299316,,,
1.914,2.19299316,,,
1.9142,2.19268799,,,
1.9144,2.19299316,,,
1.9146,2.19299316,,,
1.9148,2.19268799,,,
1.915,2.19268799,,,
1.9152,2.19299316,,,
1.9154,2.19299316,,,
1.9156,2.19268799,,,
1.9158,2.19268799,,,
1.916,2.19268799,,,
1.9162,2.19299316,,,
1.9164,2.19299316,,,
1.9166,2.19299316,,,
1.9168,2.19299316,,,
1.917,2.19299316,,,
1.9172,2.19299316,,,
1.9174,2.19299316,,,
1.9176,2.19299316,,,
1.9178,2.19299316,,,
1.918,2.19268799,,,
1.9182,2.19268799,,,
1.9184,2.19299316,,,
1.9186,2.19299316,,,
1.9188,2.19299316,,,
1.919,2.19268799,,,
1.9192,2.19299316,,,
1.9194,2.19268799,,,
1.9196,2.19299316,,,
1.9198,2.19268799,,,
1.92,2.19299316,,,
1.9202,2.19299316,,,
1.9204,2.19299316,,,
1.9206,2.19299316,,,
1.9208,2.19299316,,,
1.921,2.19299316,,,
1.9212,2.19299316,,,
1.9214,2.19299316,,,
1.9216,2.19268799,,,
1.9218,2.19299316,,,
1.922,2.19268799,,,
1.9222,2.19299316,,,
1.9224,2.19299316,,,
1.9226,2.19268799,,,
1.9228,2.19299316,,,
1.923,2.19299316,,,
1.9232,2.19299316,,,
1.9234,2.19299316,,,
1.9236,2.19299316,,,
1.9238,2.19299316,,,
1.924,2.19299316,,,
1.9242,2.19299316,,,
1.9244,2.19268799,,,
1.9246,2.19299316,,,
1.9248,2.19299316,,,
1.925,2.19299316,,,
1.9252,2.19299316,,,
1.9254,2.19299316,,,
1.9256,2.19299316,,,
1.9258,2.19329834,,,
1.926,2.19299316,,,
1.9262,2.19299316,,,
1.9264,2.19299316,,,
1.9266,2.19299316,,,
1.9268,2.19299316,,,
1.927,2.19299316,,,
1.9272,2.19299316,,,
1.9274,2.19299316,,,
1.9276,2.19299316,,,
1.9278,2.19299316,,,
1.928,2.19299316,,,
1.9282,2.19299316,,,
1.9284,2.19268799,,,
1.9286,2.19299316,,,
1.9288,2.19299316,,,
1.929,2.19299316,,,
1.9292,2.19299316,,,
1.9294,2.19299316,,,
1.9296,2.19299316,,,
1.9298,2.19268799,,,
1.93,2.19299316,,,
1.9302,2.19299316,,,
1.9304,2.19299316,,,
1.9306,2.19299316,,,
1.9308,2.19299316,,,
1.931,2.19299316,,,
1.9312,2.19299316,,,
1.9314,2.19299316,,,
1.9316,2.19299316,,,
1.9318,2.19299316,,,
1.932,2.19299316,,,
1.9322,2.19299316,,,
1.9324,2.19299316,,,
1.9326,2.19299316,,,
1.9328,2.19299316,,,
1.933,2.19299316,,,
1.9332,2.19299316,,,
1.9334,2.19268799,,,
1.9336,2.19299316,,,
1.9338,2.19299316,,,
1.934,2.19299316,,,
1.9342,2.19299316,,,
1.9344,2.19268799,,,
1.9346,2.19299316,,,
1.9348,2.19268799,,,
1.935,2.19268799,,,
1.9352,2.19268799,,,
1.9354,2.19268799,,,
1.9356,2.19299316,,,
1.9358,2.19299316,,,
1.936,2.19299316,,,
1.9362,2.19299316,,,
1.9364,2.19299316,,,
1.9366,2.19299316,,,
1.9368,2.19299316,,,
1.937,2.19268799,,,
1.9372,2.19268799,,,
1.9374,2.19268799,,,
1.9376,2.19299316,,,
1.9378,2.19268799,,,
1.938,2.19268799,,,
1.9382,2.19299316,,,
1.9384,2.19299316,,,
1.9386,2.19299316,,,
1.9388,2.19299316,,,
1.939,2.19268799,,,
1.9392,2.19268799,,,
1.9394,2.19299316,,,
1.9396,2.19299316,,,
1.9398,2.19268799,,,
1.94,2.19299316,,,
1.9402,2.19268799,,,
1.9404,2.19299316,,,
1.9406,2.19268799,,,
1.9408,2.19299316,,,
1.941,2.19299316,,,
1.9412,2.19299316,,,
1.9414,2.19299316,,,
1.9416,2.19299316,,,
1.9418,2.19268799,,,
1.942,2.19299316,,,
1.9422,2.19299316,,,
1.9424,2.19299316,,,
1.9426,2.19299316,,,
1.9428,2.19299316,,,
1.943,2.19299316,,,
1.9432,2.19299316,,,
1.9434,2.19299316,,,
1.9436,2.19299316,,,
1.9438,2.19268799,,,
1.944,2.19299316,,,
1.9442,2.19299316,,,
1.9444,2.19299316,,,
1.9446,2.19299316,,,
1.9448,2.19299316,,,
1.945,2.19299316,,,
1.9452,2.19299316,,,
1.9454,2.19299316,,,
1.9456,2.19299316,,,
1.9458,2.19299316,,,
1.946,2.19299316,,,
1.9462,2.19268799,,,
1.9464,2.19268799,,,
1.9466,2.19299316,,,
1.9468,2.19299316,,,
1.947,2.19299316,,,
1.9472,2.19299316,,,
1.9474,2.19299316,,,
1.9476,2.19268799,,,
1.9478,2.19299316,,,
1.948,2.19299316,,,
1.9482,2.19299316,,,
1.9484,2.19268799,,,
1.9486,2.19299316,,,
1.9488,2.19299316,,,
1.949,2.19268799,,,
1.9492,2.19299316,,,
1.9494,2.19268799,,,
1.9496,2.19299316,,,
1.9498,2.19268799,,,
1.95,2.19268799,,,
1.9502,2.19268799,,,
1.9504,2.19268799,,,
1.9506,2.19299316,,,
1.9508,2.19268799,,,
1.951,2.19299316,,,
1.9512,2.19299316,,,
1.9514,2.19268799,,,
1.9516,2.19268799,,,
1.9518,2.19299316,,,
1.952,2.19299316,,,
1.9522,2.19299316,,,
1.9524,2.19268799,,,
1.9526,2.19299316,,,
1.9528,2.19299316,,,
1.953,2.19268799,,,
1.9532,2.19299316,,,
1.9534,2.19299316,,,
1.9536,2.19268799,,,
1.9538,2.19299316,,,
1.954,2.19268799,,,
1.9542,2.19299316,,,
1.9544,2.19299316,,,
1.9546,2.19299316,,,
1.9548,2.19299316,,,
1.955,2.19299316,,,
1.9552,2.19268799,,,
1.9554,2.19299316,,,
1.9556,2.19299316,,,
1.9558,2.19299316,,,
1.956,2.19299316,,,
1.9562,2.19299316,,,
1.9564,2.19299316,,,
1.9566,2.19268799,,,
1.9568,2.19299316,,,
1.957,2.19299316,,,
1.9572,2.19299316,,,
1.9574,2.19268799,,,
1.9576,2.19299316,,,
1.9578,2.19299316,,,
1.958,2.19299316,,,
1.9582,2.19299316,,,
1.9584,2.19299316,,,
1.9586,2.19299316,,,
1.9588,2.19299316,,,
1.959,2.19299316,,,
1.9592,2.19268799,,,
1.9594,2.19268799,,,
1.9596,2.19268799,,,
1.9598,2.19299316,,,
1.96,2.19299316,,,
1.9602,2.19299316,,,
1.9604,2.19268799,,,
1.9606,2.19299316,,,
1.9608,2.19299316,,,
1.961,2.19299316,,,
1.9612,2.19299316,,,
1.9614,2.19299316,,,
1.9616,2.19299316,,,
1.9618,2.19299316,,,
1.962,2.19299316,,,
1.9622,2.19299316,,,
1.9624,2.19299316,,,
1.9626,2.19299316,,,
1.9628,2.19299316,,,
1.963,2.19268799,,,
1.9632,2.19299316,,,
1.9634,2.19299316,,,
1.9636,2.19299316,,,
1.9638,2.19299316,,,
1.964,2.19299316,,,
1.9642,2.19268799,,,
1.9644,2.19299316,,,
1.9646,2.19268799,,,
1.9648,2.19268799,,,
1.965,2.19268799,,,
1.9652,2.19268799,,,
1.9654,2.19299316,,,
1.9656,2.19299316,,,
1.9658,2.19299316,,,
1.966,2.19268799,,,
1.9662,2.19299316,,,
1.9664,2.19299316,,,
1.9666,2.19268799,,,
1.9668,2.19299316,,,
1.967,2.19268799,,,
1.9672,2.19299316,,,
1.9674,2.19268799,,,
1.9676,2.19299316,,,
1.9678,2.19299316,,,
1.968,2.19268799,,,
1.9682,2.19268799,,,
1.9684,2.19299316,,,
1.9686,2.19299316,,,
1.9688,2.19299316,,,
1.969,2.19299316,,,
1.9692,2.19299316,,,
1.9694,2.19299316,,,
1.9696,2.19299316,,,
1.9698,2.19268799,,,
1.97,2.19299316,,,
1.9702,2.19299316,,,
1.9704,2.19268799,,,
1.9706,2.19299316,,,
1.9708,2.19299316,,,
1.971,2.19299316,,,
1.9712,2.19299316,,,
1.9714,2.19268799,,,
1.9716,2.19268799,,,
1.9718,2.19268799,,,
1.972,2.19299316,,,
1.9722,2.19268799,,,
1.9724,2.19299316,,,
1.9726,2.19299316,,,
1.9728,2.19299316,,,
1.973,2.19299316,,,
1.9732,2.19299316,,,
1.9734,2.19299316,,,
1.9736,2.19299316,,,
1.9738,2.19299316,,,
1.974,2.19299316,,,
1.9742,2.19299316,,,
1.9744,2.19299316,,,
1.9746,2.19299316,,,
1.9748,2.19299316,,,
1.975,2.19299316,,,
1.9752,2.19268799,,,
1.9754,2.19268799,,,
1.9756,2.19268799,,,
1.9758,2.19299316,,,
1.976,2.19268799,,,
1.9762,2.19299316,,,
1.9764,2.19299316,,,
1.9766,2.19299316,,,
1.9768,2.19299316,,,
1.977,2.19299316,,,
1.9772,2.19299316,,,
1.9774,2.19299316,,,
1.9776,2.19299316,,,
1.9778,2.19299316,,,
1.978,2.19299316,,,
1.9782,2.19299316,,,
1.9784,2.19299316,,,
1.9786,2.19299316,,,
1.9788,2.19299316,,,
1.979,2.19299316,,,
1.9792,2.19299316,,,
1.9794,2.19299316,,,
1.9796,2.19268799,,,
1.9798,2.19299316,,,
1.98,2.19268799,,,
1.9802,2.19268799,,,
1.9804,2.19299316,,,
1.9806,2.19299316,,,
1.9808,2.19268799,,,
1.981,2.19268799,,,
1.9812,2.19299316,,,
1.9814,2.19299316,,,
1.9816,2.19268799,,,
1.9818,2.19268799,,,
1.982,2.19268799,,,
1.9822,2.19299316,,,
1.9824,2.19268799,,,
1.9826,2.19299316,,,
1.9828,2.19329834,,,
1.983,2.19299316,,,
1.9832,2.19268799,,,
1.9834,2.19299316,,,
1.9836,2.19299316,,,
1.9838,2.19299316,,,
1.984,2.19299316,,,
1.9842,2.19268799,,,
1.9844,2.19299316,,,
1.9846,2.19268799,,,
1.9848,2.19299316,,,
1.985,2.19268799,,,
1.9852,2.19299316,,,
1.9854,2.19299316,,,
1.9856,2.19299316,,,
1.9858,2.19299316,,,
1.986,2.19268799,,,
1.9862,2.19268799,,,
1.9864,2.19268799,,,
1.9866,2.19299316,,,
1.9868,2.19268799,,,
1.987,2.19268799,,,
1.9872,2.19268799,,,
1.9874,2.19299316,,,
1.9876,2.19299316,,,
1.9878,2.19268799,,,
1.988,2.19268799,,,
1.9882,2.19299316,,,
1.9884,2.19299316,,,
1.9886,2.19299316,,,
1.9888,2.19299316,,,
1.989,2.19299316,,,
1.9892,2.19299316,,,
1.9894,2.19299316,,,
1.9896,2.19299316,,,
1.9898,2.19299316,,,
1.99,2.19299316,,,
1.9902,2.19299316,,,
1.9904,2.19268799,,,
1.9906,2.19299316,,,
1.9908,2.19299316,,,
1.991,2.19299316,,,
1.9912,2.19268799,,,
1.9914,2.19299316,,,
1.9916,2.19299316,,,
1.9918,2.19299316,,,
1.992,2.19299316,,,
1.9922,2.19299316,,,
1.9924,2.19299316,,,
1.9926,2.19299316,,,
1.9928,2.19299316,,,
1.993,2.19299316,,,
1.9932,2.19299316,,,
1.9934,2.19299316,,,
1.9936,2.19299316,,,
1.9938,2.19268799,,,
1.994,2.19299316,,,
1.9942,2.19299316,,,
1.9944,2.19299316,,,
1.9946,2.19299316,,,
1.9948,2.19299316,,,
1.995,2.19299316,,,
1.9952,2.19299316,,,
1.9954,2.19299316,,,
1.9956,2.19268799,,,
1.9958,2.19299316,,,
1.996,2.19299316,,,
1.9962,2.19299316,,,
1.9964,2.19299316,,,
1.9966,2.19299316,,,
1.9968,2.19268799,,,
1.997,2.19299316,,,
1.9972,2.19299316,,,
1.9974,2.19268799,,,
1.9976,2.19299316,,,
1.9978,2.19299316,,,
1.998,2.19299316,,,
1.9982,2.19299316,,,
1.9984,2.19268799,,,
1.9986,2.19299316,,,
1.9988,2.19299316,,,
1.999,2.19299316,,,
1.9992,2.19299316,,,
1.9994,2.19299316,,,
1.9996,2.19299316,,,
1.9998,2.19268799,,,
2.0,2.19268799,,,
2.0002,2.19299316,,,
2.0004,2.19268799,,,
2.0006,2.19299316,,,
2.0008,2.19299316,,,
2.001,2.19268799,,,
2.0012,2.19299316,,,
2.0014,2.19299316,,,
2.0016,2.19268799,,,
2.0018,2.19268799,,,
2.002,2.19299316,,,
2.0022,2.19268799,,,
2.0024,2.19299316,,,
