time(s),DAC ch0(V),DAC ch1(V),DAC ch2(V),DAC ch3(V),ADC ch0(V),ADC ch1(V),ADC ch2(V),ADC ch3(V)
5.9135,2.95675,,,,2.92572021,,,
5.914,2.957,,,,2.92572021,,,
5.9145,2.95725,,,,2.92572021,,,
5.915,2.9575,,,,2.92602539,,,
5.9155,2.95775,,,,2.92633057,,,
5.916,2.958,,,,2.92633057,,,
5.9165,2.95825,,,,2.92633057,,,
5.917,2.9585,,,,2.92663574,,,
5.9175,2.95875,,,,2.92724609,,,
5.918,2.959,,,,2.92755127,,,
5.9185,2.95925,,,,2.92785645,,,
5.919,2.9595,,,,2.92785645,,,
5.9195,2.95975,,,,2.9284668,,,
5.92,2.96,,,,2.92907715,,,
5.9205,2.96025,,,,2.9296875,,,
5.921,2.9605,,,,2.9296875,,,
5.9215,2.96075,,,,2.92938232,,,
5.922,2.961,,,,2.9296875,,,
5.9225,2.96125,,,,2.93029785,,,
5.923,2.9615,,,,2.93029785,,,
5.9235,2.96175,,,,2.93060303,,,
5.924,2.962,,,,2.93121338,,,
5.9245,2.96225,,,,2.93121338,,,
5.925,2.9625,,,,2.93121338,,,
5.9255,2.96275,,,,2.93151855,,,
5.926,2.963,,,,2.93212891,,,
5.9265,2.96325,,,,2.93182373,,,
5.927,2.9635,,,,2.93212891,,,
5.9275,2.96375,,,,2.93243408,,,
5.928,2.964,,,,2.93273926,,,
5.9285,2.96425,,,,2.93334961,,,
5.929,2.9645,,,,2.93395996,,,
5.9295,2.96475,,,,2.93426514,,,
5.93,2.965,,,,2.93426514,,,
5.9305,2.96525,,,,2.93426514,,,
5.931,2.9655,,,,2.93426514,,,
5.9315,2.96575,,,,2.93487549,,,
5.932,2.966,,,,2.93487549,,,
5.9325,2.96625,,,,2.93487549,,,
5.933,2.9665,,,,2.93518066,,,
5.9335,2.96675,,,,2.93579102,,,
5.934,2.967,,,,2.93609619,,,
5.9345,2.96725,,,,2.93609619,,,
5.935,2.9675,,,,2.93640137,,,
5.9355,2.96775,,,,2.93640137,,,
5.936,2.968,,,,2.93640137,,,
5.9365,2.96825,,,,2.93701172,,,
5.937,2.9685,,,,2.93701172,,,
5.9375,2.96875,,,,2.93731689,,,
5.938,2.969,,,,2.93762207,,,
5.9385,2.96925,,,,2.93792725,,,
5.939,2.9695,,,,2.93792725,,,
5.9395,2.96975,,,,2.93792725,,,
5.94,2.97,,,,2.9385376,,,
5.9405,2.97025,,,,2.9385376,,,
5.941,2.9705,,,,2.93884277,,,
5.9415,2.97075,,,,2.93914795,,,
5.942,2.971,,,,2.93945313,,,
5.9425,2.97125,,,,2.9397583,,,
5.943,2.9715,,,,2.94036865,,,
5.9435,2.97175,,,,2.940979,,,
5.944,2.972,,,,2.94036865,,,
5.9445,2.97225,,,,2.94067383,,,
5.945,2.9725,,,,2.94128418,,,
5.9455,2.97275,,,,2.94158936,,,
5.946,2.973,,,,2.94219971,,,
5.9465,2.97325,,,,2.94189453,,,
5.947,2.9735,,,,2.94281006,,,
5.9475,2.97375,,,,2.94281006,,,
5.948,2.974,,,,2.94281006,,,
5.9485,2.97425,,,,2.94311523,,,
5.949,2.9745,,,,2.94311523,,,
5.9495,2.97475,,,,2.94311523,,,
5.95,2.975,,,,2.94372559,,,
5.9505,2.97525,,,,2.94403076,,,
5.951,2.9755,,,,2.94433594,,,
5.9515,2.97575,,,,2.94464111,,,
5.952,2.976,,,,2.94464111,,,
5.9525,2.97625,,,,2.94494629,,,
5.953,2.9765,,,,2.94525146,,,
5.9535,2.97675,,,,2.94525146,,,
5.954,2.977,,,,2.94555664,,,
5.9545,2.97725,,,,2.94555664,,,
5.955,2.9775,,,,2.94555664,,,
5.9555,2.97775,,,,2.94555664,,,
5.956,2.978,,,,2.94586182,,,
5.9565,2.97825,,,,2.94677734,,,
5.957,2.9785,,,,2.94677734,,,
5.9575,2.97875,,,,2.94677734,,,
5.958,2.979,,,,2.9473877,,,
5.9585,2.97925,,,,2.94769287,,,
5.959,2.9795,,,,2.94799805,,,
5.9595,2.97975,,,,2.9486084,,,
5.96,2.98,,,,2.94891357,,,
5.9605,2.98025,,,,2.94891357,,,
5.961,2.9805,,,,2.94921875,,,
5.9615,2.98075,,,,2.94921875,,,
5.962,2.981,,,,2.94952393,,,
5.9625,2.98125,,,,2.9498291,,,
5.963,2.9815,,,,2.9498291,,,
5.9635,2.98175,,,,2.95043945,,,
5.964,2.982,,,,2.95074463,,,
5.9645,2.98225,,,,2.9510498,,,
5.965,2.9825,,,,2.9510498,,,
5.9655,2.98275,,,,2.95135498,,,
5.966,2.983,,,,2.95135498,,,
5.9665,2.98325,,,,2.95135498,,,
5.967,2.9835,,,,2.95166016,,,
5.9675,2.98375,,,,2.95227051,,,
5.968,2.984,,,,2.95257568,,,
5.9685,2.98425,,,,2.95257568,,,
5.969,2.9845,,,,2.95288086,,,
5.9695,2.98475,,,,2.95288086,,,
5.97,2.985,,,,2.95318604,,,
5.9705,2.98525,,,,2.95349121,,,
5.971,2.9855,,,,2.95379639,,,
5.9715,2.98575,,,,2.95379639,,,
5.972,2.986,,,,2.95379639,,,
5.9725,2.98625,,,,2.95471191,,,
5.973,2.9865,,,,2.95501709,,,
5.9735,2.98675,,,,2.95501709,,,
5.974,2.987,,,,2.95562744,,,
5.9745,2.98725,,,,2.95532227,,,
5.975,2.9875,,,,2.95562744,,,
5.9755,2.98775,,,,2.95593262,,,
5.976,2.988,,,,2.95654297,,,
5.9765,2.98825,,,,2.95684814,,,
5.977,2.9885,,,,2.95684814,,,
5.9775,2.98875,,,,2.9574585,,,
5.978,2.989,,,,2.9574585,,,
5.9785,2.98925,,,,2.9574585,,,
5.979,2.9895,,,,2.95776367,,,
5.9795,2.98975,,,,2.95806885,,,
5.98,2.99,,,,2.95806885,,,
5.9805,2.99025,,,,2.9586792,,,
5.981,2.9905,,,,2.95898438,,,
5.9815,2.99075,,,,2.95928955,,,
5.982,2.991,,,,2.95959473,,,
5.9825,2.99125,,,,2.9598999,,,
5.983,2.9915,,,,2.96020508,,,
5.9835,2.99175,,,,2.9598999,,,
5.984,2.992,,,,2.96020508,,,
5.9845,2.99225,,,,2.96081543,,,
5.985,2.9925,,,,2.96142578,,,
5.9855,2.99275,,,,2.96112061,,,
5.986,2.993,,,,2.96142578,,,
5.9865,2.99325,,,,2.96173096,,,
5.987,2.9935,,,,2.96173096,,,
5.9875,2.99375,,,,2.96173096,,,
5.988,2.994,,,,2.96203613,,,
5.9885,2.99425,,,,2.96234131,,,
5.989,2.9945,,,,2.96264648,,,
5.9895,2.99475,,,,2.96295166,,,
5.99,2.995,,,,2.96325684,,,
5.9905,2.99525,,,,2.96325684,,,
5.991,2.9955,,,,2.96356201,,,
5.9915,2.99575,,,,2.96417236,,,
5.992,2.996,,,,2.96447754,,,
5.9925,2.99625,,,,2.96478271,,,
5.993,2.9965,,,,2.96478271,,,
5.9935,2.99675,,,,2.96478271,,,
5.994,2.997,,,,2.96539307,,,
5.9945,2.99725,,,,2.96539307,,,
5.995,2.9975,,,,2.96569824,,,
5.9955,2.99775,,,,2.96600342,,,
5.996,2.998,,,,2.96600342,,,
5.9965,2.99825,,,,2.96600342,,,
5.997,2.9985,,,,2.96661377,,,
5.9975,2.99875,,,,2.96661377,,,
5.998,2.999,,,,2.96691895,,,
5.9985,2.99925,,,,2.96722412,,,
5.999,2.9995,,,,2.96722412,,,
5.9995,2.99975,,,,2.96783447,,,
6.0,3.0,,,,2.96783447,,,
6.0005,3.00025,,,,2.96783447,,,
6.001,3.0005,,,,2.96875,,,
6.0015,3.00075,,,,2.96905518,,,
6.002,3.001,,,,2.96905518,,,
6.0025,3.00125,,,,2.96936035,,,
6.003,3.0015,,,,2.96966553,,,
6.0035,3.00175,,,,2.97027588,,,
6.004,3.002,,,,2.97027588,,,
6.0045,3.00225,,,,2.97027588,,,
6.005,3.0025,,,,2.97058105,,,
6.0055,3.00275,,,,2.97088623,,,
6.006,3.003,,,,2.97119141,,,
6.0065,3.00325,,,,2.97180176,,,
6.007,3.0035,,,,2.97210693,,,
6.0075,3.00375,,,,2.97210693,,,
6.008,3.004,,,,2.97271729,,,
6.0085,3.00425,,,,2.97271729,,,
6.009,3.0045,,,,2.97271729,,,
6.0095,3.00475,,,,2.97332764,,,
6.01,3.005,,,,2.97332764,,,
6.0105,3.00525,,,,2.97332764,,,
6.011,3.0055,,,,2.97393799,,,
6.0115,3.00575,,,,2.97393799,,,
6.012,3.006,,,,2.97393799,,,
6.0125,3.00625,,,,2.97454834,,,
6.013,3.0065,,,,2.97485352,,,
6.0135,3.00675,,,,2.97515869,,,
6.014,3.007,,,,2.97515869,,,
6.0145,3.00725,,,,2.97576904,,,
6.015,3.0075,,,,2.97576904,,,
6.0155,3.00775,,,,2.97607422,,,
6.016,3.008,,,,2.97607422,,,
6.0165,3.00825,,,,2.97698975,,,
6.017,3.0085,,,,2.97698975,,,
6.0175,3.00875,,,,2.97729492,,,
6.018,3.009,,,,2.97729492,,,
6.0185,3.00925,,,,2.9776001,,,
6.019,3.0095,,,,2.97790527,,,
6.0195,3.00975,,,,2.97821045,,,
6.02,3.01,,,,2.97851563,,,
6.0205,3.01025,,,,2.97851563,,,
6.021,3.0105,,,,2.97851563,,,
6.0215,3.01075,,,,2.9788208,,,
6.022,3.011,,,,2.9788208,,,
6.0225,3.01125,,,,2.9788208,,,
6.023,3.0115,,,,2.97943115,,,
6.0235,3.01175,,,,2.97973633,,,
6.024,3.012,,,,2.9800415,,,
6.0245,3.01225,,,,2.98034668,,,
6.025,3.0125,,,,2.98065186,,,
6.0255,3.01275,,,,2.98095703,,,
6.026,3.013,,,,2.98126221,,,
6.0265,3.01325,,,,2.98187256,,,
6.027,3.0135,,,,2.98187256,,,
6.0275,3.01375,,,,2.98187256,,,
6.028,3.014,,,,2.98217773,,,
6.0285,3.01425,,,,2.98248291,,,
6.029,3.0145,,,,2.98309326,,,
6.0295,3.01475,,,,2.98309326,,,
6.03,3.015,,,,2.98339844,,,
6.0305,3.01525,,,,2.98370361,,,
6.031,3.0155,,,,2.98370361,,,
6.0315,3.01575,,,,2.98431396,,,
6.032,3.016,,,,2.98461914,,,
6.0325,3.01625,,,,2.98461914,,,
6.033,3.0165,,,,2.98461914,,,
6.0335,3.01675,,,,2.98492432,,,
6.034,3.017,,,,2.98553467,,,
6.0345,3.01725,,,,2.98583984,,,
6.035,3.0175,,,,2.98583984,,,
6.0355,3.01775,,,,2.98614502,,,
6.036,3.018,,,,2.9864502,,,
6.0365,3.01825,,,,2.9864502,,,
6.037,3.0185,,,,2.98675537,,,
6.0375,3.01875,,,,2.98675537,,,
6.038,3.019,,,,2.98706055,,,
6.0385,3.01925,,,,2.98706055,,,
6.039,3.0195,,,,2.9876709,,,
6.0395,3.01975,,,,2.98797607,,,
6.04,3.02,,,,2.98828125,,,
6.0405,3.02025,,,,2.98828125,,,
6.041,3.0205,,,,2.98858643,,,
6.0415,3.02075,,,,2.98858643,,,
6.042,3.021,,,,2.98919678,,,
6.0425,3.02125,,,,2.98950195,,,
6.043,3.0215,,,,2.98950195,,,
6.0435,3.02175,,,,2.98950195,,,
6.044,3.022,,,,2.9901123,,,
6.0445,3.02225,,,,2.99041748,,,
6.045,3.0225,,,,2.99072266,,,
6.0455,3.02275,,,,2.99102783,,,
6.046,3.023,,,,2.99102783,,,
6.0465,3.02325,,,,2.99102783,,,
6.047,3.0235,,,,2.99163818,,,
6.0475,3.02375,,,,2.99194336,,,
6.048,3.024,,,,2.99224854,,,
6.0485,3.02425,,,,2.99224854,,,
6.049,3.0245,,,,2.99255371,,,
6.0495,3.02475,,,,2.99255371,,,
6.05,3.025,,,,2.99285889,,,
6.0505,3.02525,,,,2.99346924,,,
6.051,3.0255,,,,2.99377441,,,
6.0515,3.02575,,,,2.99346924,,,
6.052,3.026,,,,2.99377441,,,
6.0525,3.02625,,,,2.99438477,,,
6.053,3.0265,,,,2.99468994,,,
6.0535,3.02675,,,,2.99468994,,,
6.054,3.027,,,,2.99530029,,,
6.0545,3.02725,,,,2.99530029,,,
6.055,3.0275,,,,2.99591064,,,
6.0555,3.02775,,,,2.996521,,,
6.056,3.028,,,,2.996521,,,
6.0565,3.02825,,,,2.99682617,,,
6.057,3.0285,,,,2.99682617,,,
6.0575,3.02875,,,,2.99713135,,,
6.058,3.029,,,,2.99713135,,,
6.0585,3.02925,,,,2.99743652,,,
6.059,3.0295,,,,2.99835205,,,
6.0595,3.02975,,,,2.99865723,,,
6.06,3.03,,,,2.99865723,,,
6.0605,3.03025,,,,2.99865723,,,
6.061,3.0305,,,,2.9989624,,,
6.0615,3.03075,,,,2.9989624,,,
6.062,3.031,,,,2.99926758,,,
6.0625,3.03125,,,,2.99926758,,,
6.063,3.0315,,,,2.99926758,,,
6.0635,3.03175,,,,2.99957275,,,
6.064,3.032,,,,3.00048828,,,
6.0645,3.03225,,,,3.00079346,,,
6.065,3.0325,,,,3.00079346,,,
6.0655,3.03275,,,,3.00109863,,,
6.066,3.033,,,,3.00140381,,,
6.0665,3.03325,,,,3.00170898,,,
6.067,3.0335,,,,3.00170898,,,
6.0675,3.03375,,,,3.00201416,,,
6.068,3.034,,,,3.00262451,,,
6.0685,3.03425,,,,3.00231934,,,
6.069,3.0345,,,,3.00262451,,,
6.0695,3.03475,,,,3.00323486,,,
6.07,3.035,,,,3.00354004,,,
6.0705,3.03525,,,,3.00354004,,,
6.071,3.0355,,,,3.00384521,,,
6.0715,3.03575,,,,3.00384521,,,
6.072,3.036,,,,3.00415039,,,
6.0725,3.03625,,,,3.00476074,,,
6.073,3.0365,,,,3.00506592,,,
6.0735,3.03675,,,,3.00506592,,,
6.074,3.037,,,,3.00537109,,,
6.0745,3.03725,,,,3.00567627,,,
6.075,3.0375,,,,3.00598145,,,
6.0755,3.03775,,,,3.00628662,,,
6.076,3.038,,,,3.0065918,,,
6.0765,3.03825,,,,3.0065918,,,
6.077,3.0385,,,,3.00689697,,,
6.0775,3.03875,,,,3.00689697,,,
6.078,3.039,,,,3.00750732,,,
6.0785,3.03925,,,,3.00750732,,,
6.079,3.0395,,,,3.0078125,,,
6.0795,3.03975,,,,3.0078125,,,
6.08,3.04,,,,3.00842285,,,
6.0805,3.04025,,,,3.00872803,,,
6.081,3.0405,,,,3.00872803,,,
6.0815,3.04075,,,,3.00872803,,,
6.082,3.041,,,,3.00872803,,,
6.0825,3.04125,,,,3.00872803,,,
6.083,3.0415,,,,3.0090332,,,
6.0835,3.04175,,,,3.00994873,,,
6.084,3.042,,,,3.00994873,,,
6.0845,3.04225,,,,3.01025391,,,
6.085,3.0425,,,,3.01025391,,,
6.0855,3.04275,,,,3.01055908,,,
6.086,3.043,,,,3.01086426,,,
6.0865,3.04325,,,,3.01086426,,,
6.087,3.0435,,,,3.01147461,,,
6.0875,3.04375,,,,3.01177979,,,
6.088,3.044,,,,3.01177979,,,
6.0885,3.04425,,,,3.01208496,,,
6.089,3.0445,,,,3.01239014,,,
6.0895,3.04475,,,,3.01300049,,,
6.09,3.045,,,,3.01300049,,,
6.0905,3.04525,,,,3.01300049,,,
6.091,3.0455,,,,3.01300049,,,
6.0915,3.04575,,,,3.01361084,,,
6.092,3.046,,,,3.01391602,,,
6.0925,3.04625,,,,3.01391602,,,
6.093,3.0465,,,,3.01422119,,,
6.0935,3.04675,,,,3.01422119,,,
6.094,3.047,,,,3.01452637,,,
6.0945,3.04725,,,,3.01513672,,,
6.095,3.0475,,,,3.01513672,,,
6.0955,3.04775,,,,3.01513672,,,
6.096,3.048,,,,3.01544189,,,
6.0965,3.04825,,,,3.01574707,,,
6.097,3.0485,,,,3.01605225,,,
6.0975,3.04875,,,,3.0166626,,,
6.098,3.049,,,,3.01727295,,,
6.0985,3.04925,,,,3.01696777,,,
6.099,3.0495,,,,3.01757812,,,
6.0995,3.04975,,,,3.01757812,,,
6.1,3.05,,,,3.01757812,,,
6.1005,3.05025,,,,3.01757812,,,
6.101,3.0505,,,,3.01849365,,,
6.1015,3.05075,,,,3.01818848,,,
6.102,3.051,,,,3.01879883,,,
6.1025,3.05125,,,,3.019104,,,
6.103,3.0515,,,,3.019104,,,
6.1035,3.05175,,,,3.01940918,,,
6.104,3.052,,,,3.01940918,,,
6.1045,3.05225,,,,3.01940918,,,
6.105,3.0525,,,,3.02001953,,,
6.1055,3.05275,,,,3.02032471,,,
6.106,3.053,,,,3.02032471,,,
6.1065,3.05325,,,,3.02062988,,,
6.107,3.0535,,,,3.02062988,,,
6.1075,3.05375,,,,3.02093506,,,
6.108,3.054,,,,3.02154541,,,
6.1085,3.05425,,,,3.02215576,,,
6.109,3.0545,,,,3.02215576,,,
6.1095,3.05475,,,,3.02215576,,,
6.11,3.055,,,,3.02215576,,,
6.1105,3.05525,,,,3.02276611,,,
6.111,3.0555,,,,3.02276611,,,
6.1115,3.05575,,,,3.02307129,,,
6.112,3.056,,,,3.02307129,,,
6.1125,3.05625,,,,3.02337646,,,
6.113,3.0565,,,,3.02398682,,,
6.1135,3.05675,,,,3.02429199,,,
6.114,3.057,,,,3.02490234,,,
6.1145,3.05725,,,,3.02490234,,,
6.115,3.0575,,,,3.02490234,,,
6.1155,3.05775,,,,3.02490234,,,
6.116,3.058,,,,3.02520752,,,
6.1165,3.05825,,,,3.02520752,,,
6.117,3.0585,,,,3.02520752,,,
6.1175,3.05875,,,,3.02642822,,,
6.118,3.059,,,,3.02581787,,,
6.1185,3.05925,,,,3.02642822,,,
6.119,3.0595,,,,3.0267334,,,
6.1195,3.05975,,,,3.02703857,,,
6.12,3.06,,,,3.0279541,,,
6.1205,3.06025,,,,3.02856445,,,
6.121,3.0605,,,,3.02825928,,,
6.1215,3.06075,,,,3.02856445,,,
6.122,3.061,,,,3.02886963,,,
6.1225,3.06125,,,,3.0291748,,,
6.123,3.0615,,,,3.0291748,,,
6.1235,3.06175,,,,3.0291748,,,
6.124,3.062,,,,3.02947998,,,
6.1245,3.06225,,,,3.02978516,,,
6.125,3.0625,,,,3.03039551,,,
6.1255,3.06275,,,,3.03039551,,,
6.126,3.063,,,,3.03100586,,,
6.1265,3.06325,,,,3.03100586,,,
6.127,3.0635,,,,3.03131104,,,
6.1275,3.06375,,,,3.03161621,,,
6.128,3.064,,,,3.03192139,,,
6.1285,3.06425,,,,3.03253174,,,
6.129,3.0645,,,,3.03222656,,,
6.1295,3.06475,,,,3.03253174,,,
6.13,3.065,,,,3.03283691,,,
6.1305,3.06525,,,,3.03283691,,,
6.131,3.0655,,,,3.03283691,,,
6.1315,3.06575,,,,3.03344727,,,
6.132,3.066,,,,3.03344727,,,
6.1325,3.06625,,,,3.03375244,,,
6.133,3.0665,,,,3.03436279,,,
6.1335,3.06675,,,,3.03436279,,,
6.134,3.067,,,,3.03466797,,,
6.1345,3.06725,,,,3.03466797,,,
6.135,3.0675,,,,3.03466797,,,
6.1355,3.06775,,,,3.03497314,,,
6.136,3.068,,,,3.0355835,,,
6.1365,3.06825,,,,3.03588867,,,
6.137,3.0685,,,,3.03619385,,,
6.1375,3.06875,,,,3.03588867,,,
6.138,3.069,,,,3.03649902,,,
6.1385,3.06925,,,,3.0368042,,,
6.139,3.0695,,,,3.03710937,,,
6.1395,3.06975,,,,3.03771973,,,
6.14,3.07,,,,3.03741455,,,
6.1405,3.07025,,,,3.0380249,,,
6.141,3.0705,,,,3.03833008,,,
6.1415,3.07075,,,,3.03833008,,,
6.142,3.071,,,,3.03863525,,,
6.1425,3.07125,,,,3.03894043,,,
6.143,3.0715,,,,3.03924561,,,
6.1435,3.07175,,,,3.03894043,,,
6.144,3.072,,,,3.03924561,,,
6.1445,3.07225,,,,3.03955078,,,
6.145,3.0725,,,,3.04016113,,,
6.1455,3.07275,,,,3.03985596,,,
6.146,3.073,,,,3.04046631,,,
6.1465,3.07325,,,,3.04046631,,,
6.147,3.0735,,,,3.04107666,,,
6.1475,3.07375,,,,3.04107666,,,
6.148,3.074,,,,3.04107666,,,
6.1485,3.07425,,,,3.04107666,,,
6.149,3.0745,,,,3.04138184,,,
6.1495,3.07475,,,,3.04138184,,,
6.15,3.075,,,,3.04199219,,,
6.1505,3.07525,,,,3.04229736,,,
6.151,3.0755,,,,3.04260254,,,
6.1515,3.07575,,,,3.04260254,,,
6.152,3.076,,,,3.04290771,,,
6.1525,3.07625,,,,3.04351807,,,
6.153,3.0765,,,,3.04382324,,,
6.1535,3.07675,,,,3.04412842,,,
6.154,3.077,,,,3.04412842,,,
6.1545,3.07725,,,,3.04443359,,,
6.155,3.0775,,,,3.04443359,,,
6.1555,3.07775,,,,3.04473877,,,
6.156,3.078,,,,3.04504395,,,
6.1565,3.07825,,,,3.0456543,,,
6.157,3.0785,,,,3.0456543,,,
6.1575,3.07875,,,,3.04626465,,,
6.158,3.079,,,,3.04656982,,,
6.1585,3.07925,,,,3.04656982,,,
6.159,3.0795,,,,3.046875,,,
6.1595,3.07975,,,,3.046875,,,
6.16,3.08,,,,3.04718018,,,
6.1605,3.08025,,,,3.04779053,,,
6.161,3.0805,,,,3.0480957,,,
6.1615,3.08075,,,,3.04840088,,,
6.162,3.081,,,,3.04901123,,,
6.1625,3.08125,,,,3.04870605,,,
6.163,3.0815,,,,3.04931641,,,
6.1635,3.08175,,,,3.04962158,,,
6.164,3.082,,,,3.04962158,,,
6.1645,3.08225,,,,3.04992676,,,
6.165,3.0825,,,,3.04992676,,,
6.1655,3.08275,,,,3.05023193,,,
6.166,3.083,,,,3.05053711,,,
6.1665,3.08325,,,,3.05084229,,,
6.167,3.0835,,,,3.05084229,,,
6.1675,3.08375,,,,3.05145264,,,
6.168,3.084,,,,3.05145264,,,
6.1685,3.08425,,,,3.05175781,,,
6.169,3.0845,,,,3.05206299,,,
6.1695,3.08475,,,,3.05236816,,,
6.17,3.085,,,,3.05297852,,,
6.1705,3.08525,,,,3.05267334,,,
6.171,3.0855,,,,3.05297852,,,
6.1715,3.08575,,,,3.05328369,,,
6.172,3.086,,,,3.05328369,,,
6.1725,3.08625,,,,3.05358887,,,
6.173,3.0865,,,,3.05358887,,,
6.1735,3.08675,,,,3.05389404,,,
6.174,3.087,,,,3.05419922,,,
6.1745,3.08725,,,,3.05450439,,,
6.175,3.0875,,,,3.05450439,,,
6.1755,3.08775,,,,3.05511475,,,
6.176,3.088,,,,3.05480957,,,
6.1765,3.08825,,,,3.05480957,,,
6.177,3.0885,,,,3.05541992,,,
6.1775,3.08875,,,,3.0557251,,,
6.178,3.089,,,,3.05633545,,,
6.1785,3.08925,,,,3.05664062,,,
6.179,3.0895,,,,3.05664062,,,
6.1795,3.08975,,,,3.05664062,,,
6.18,3.09,,,,3.05725098,,,
6.1805,3.09025,,,,3.05725098,,,
6.181,3.0905,,,,3.05725098,,,
6.1815,3.09075,,,,3.05755615,,,
6.182,3.091,,,,3.05755615,,,
6.1825,3.09125,,,,3.05786133,,,
6.183,3.0915,,,,3.05908203,,,
6.1835,3.09175,,,,3.05938721,,,
6.184,3.092,,,,3.05908203,,,
6.1845,3.09225,,,,3.05938721,,,
6.185,3.0925,,,,3.05969238,,,
6.1855,3.09275,,,,3.05999756,,,
6.186,3.093,,,,3.06030273,,,
6.1865,3.09325,,,,3.06091309,,,
6.187,3.0935,,,,3.05999756,,,
6.1875,3.09375,,,,3.06121826,,,
6.188,3.094,,,,3.06152344,,,
6.1885,3.09425,,,,3.06182861,,,
6.189,3.0945,,,,3.06243896,,,
6.1895,3.09475,,,,3.06243896,,,
6.19,3.095,,,,3.06243896,,,
6.1905,3.09525,,,,3.06304932,,,
6.191,3.0955,,,,3.06304932,,,
6.1915,3.09575,,,,3.06335449,,,
6.192,3.096,,,,3.06365967,,,
6.1925,3.09625,,,,3.06365967,,,
6.193,3.0965,,,,3.06396484,,,
6.1935,3.09675,,,,3.06427002,,,
6.194,3.097,,,,3.06427002,,,
6.1945,3.09725,,,,3.06488037,,,
6.195,3.0975,,,,3.06549072,,,
6.1955,3.09775,,,,3.06549072,,,
6.196,3.098,,,,3.0657959,,,
6.1965,3.09825,,,,3.0657959,,,
6.197,3.0985,,,,3.0657959,,,
6.1975,3.09875,,,,3.06610107,,,
6.198,3.099,,,,3.06640625,,,
6.1985,3.09925,,,,3.06671143,,,
6.199,3.0995,,,,3.0670166,,,
6.1995,3.09975,,,,3.0670166,,,
6.2,3.1,,,,3.06762695,,,
6.2005,3.10025,,,,3.06762695,,,
6.201,3.1005,,,,3.06762695,,,
6.2015,3.10075,,,,3.06793213,,,
6.202,3.101,,,,3.06793213,,,
6.2025,3.10125,,,,3.06854248,,,
6.203,3.1015,,,,3.06884766,,,
6.2035,3.10175,,,,3.06945801,,,
6.204,3.102,,,,3.06945801,,,
6.2045,3.10225,,,,3.06976318,,,
6.205,3.1025,,,,3.07006836,,,
6.2055,3.10275,,,,3.07006836,,,
6.206,3.103,,,,3.07098389,,,
6.2065,3.10325,,,,3.07037354,,,
6.207,3.1035,,,,3.07098389,,,
6.2075,3.10375,,,,3.07159424,,,
6.208,3.104,,,,3.07128906,,,
6.2085,3.10425,,,,3.07159424,,,
6.209,3.1045,,,,3.07189941,,,
6.2095,3.10475,,,,3.07189941,,,
6.21,3.105,,,,3.07189941,,,
6.2105,3.10525,,,,3.07220459,,,
6.211,3.1055,,,,3.07281494,,,
6.2115,3.10575,,,,3.07342529,,,
6.212,3.106,,,,3.07373047,,,
6.2125,3.10625,,,,3.07373047,,,
6.213,3.1065,,,,3.07403564,,,
6.2135,3.10675,,,,3.07434082,,,
6.214,3.107,,,,3.07434082,,,
6.2145,3.10725,,,,3.07525635,,,
6.215,3.1075,,,,3.07525635,,,
6.2155,3.10775,,,,3.07525635,,,
6.216,3.108,,,,3.0758667,,,
6.2165,3.10825,,,,3.0758667,,,
6.217,3.1085,,,,3.0758667,,,
6.2175,3.10875,,,,3.0758667,,,
6.218,3.109,,,,3.0758667,,,
6.2185,3.10925,,,,3.07678223,,,
6.219,3.1095,,,,3.0770874,,,
6.2195,3.10975,,,,3.0770874,,,
6.22,3.11,,,,3.07739258,,,
6.2205,3.11025,,,,3.07739258,,,
6.221,3.1105,,,,3.07769775,,,
6.2215,3.11075,,,,3.07800293,,,
6.222,3.111,,,,3.07800293,,,
6.2225,3.11125,,,,3.07891846,,,
6.223,3.1115,,,,3.07861328,,,
6.2235,3.11175,,,,3.07891846,,,
6.224,3.112,,,,3.07922363,,,
6.2245,3.11225,,,,3.08013916,,,
6.225,3.1125,,,,3.08044434,,,
6.2255,3.11275,,,,3.08044434,,,
6.226,3.113,,,,3.08044434,,,
6.2265,3.11325,,,,3.08044434,,,
6.227,3.1135,,,,3.08166504,,,
6.2275,3.11375,,,,3.08166504,,,
6.228,3.114,,,,3.08197021,,,
6.2285,3.11425,,,,3.08197021,,,
6.229,3.1145,,,,3.08227539,,,
6.2295,3.11475,,,,3.08227539,,,
6.23,3.115,,,,3.08227539,,,
6.2305,3.11525,,,,3.08258057,,,
6.231,3.1155,,,,3.08319092,,,
6.2315,3.11575,,,,3.08258057,,,
6.232,3.116,,,,3.08380127,,,
6.2325,3.11625,,,,3.08380127,,,
6.233,3.1165,,,,3.08380127,,,
6.2335,3.11675,,,,3.08441162,,,
6.234,3.117,,,,3.08441162,,,
6.2345,3.11725,,,,3.08532715,,,
6.235,3.1175,,,,3.08532715,,,
6.2355,3.11775,,,,3.08563232,,,
6.236,3.118,,,,3.08563232,,,
6.2365,3.11825,,,,3.08563232,,,
6.237,3.1185,,,,3.08563232,,,
6.2375,3.11875,,,,3.0859375,,,
6.238,3.119,,,,3.08654785,,,
6.2385,3.11925,,,,3.08654785,,,
6.239,3.1195,,,,3.08685303,,,
6.2395,3.11975,,,,3.0871582,,,
6.24,3.12,,,,3.08746338,,,
6.2405,3.12025,,,,3.08746338,,,
